id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user,subject
ChZDSUhNMG9nS0VJQ0FnSUNVdFlXWFpnEAE,Put mayonaise in my pizza sub when I asked for light in sauce. Then rudely told me i asked for it. And then hung up on me when I said uber eats isn't helping me either. I'm filing a report with better business bureau  because of how he spoke to me,a year ago,2021-04-11 19:52:45.065250,1.0,Lorne Goltz,0,0,https://www.google.com/maps/contrib/110632578136841549437/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNVNHBpRjV3RRAB,Always pretty fresh. Open late. Had a nice chat with a fellow patron while waiting in line helped pass the time.,a year ago,2021-04-11 19:52:45.067828,5.0,Lindsay Smith,0,0,https://www.google.com/maps/contrib/104902696307297695199/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNVek9fRGhRRRAB,They are all the same! Just love the fact that we can customise the ingredients and sauces :),a year ago,2021-04-11 19:52:45.070393,5.0,Surbhi Zalpuri,21,0,https://www.google.com/maps/contrib/116778277320117891123/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNVeEl2VURnEAE,,a year ago,2021-04-11 19:52:51.582035,3.0,April Love,5,0,https://www.google.com/maps/contrib/107261572039345138399/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURrMjU3bFZnEAE,Good food and friendly staff,a year ago,2021-04-11 19:52:51.584538,5.0,Jasminder Singh,0,0,https://www.google.com/maps/contrib/105161780405927670097/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURrZzRHeW5RRRAB,Subway always good,a year ago,2021-04-11 19:52:51.587013,3.0,Mason Schroth,0,0,https://www.google.com/maps/contrib/107143078993006046511/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNrc3BHVHV3RRAB,,a year ago,2021-04-11 19:52:51.589434,4.0,Tushar Garg,0,0,https://www.google.com/maps/contrib/111105691626766558177/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURFaHR1ZGZBEAE,Very long wait,a year ago,2021-04-11 19:52:51.591855,2.0,Alyssa Lidow,0,0,https://www.google.com/maps/contrib/109005165218996033302/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURFaG96WkVnEAE,Only good thing about this subway is that its open super late.,a year ago,2021-04-11 19:52:51.594337,1.0,Sam Brooks,0,0,https://www.google.com/maps/contrib/102775016132206863089/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUQ0ODlHSkhnEAE,,a year ago,2021-04-11 19:52:51.597563,4.0,krish rana,0,0,https://www.google.com/maps/contrib/109987579518275442025/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUM0X3V1eVR3EAE,Great,a year ago,2021-04-11 19:52:51.600078,4.0,Basilin Joy,0,0,https://www.google.com/maps/contrib/111523413418538439406/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUM0anJPXzBnRRAB,Fast friendly people,a year ago,2021-04-11 19:52:51.602547,4.0,Colin Page,0,0,https://www.google.com/maps/contrib/104472946727718465746/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUM0X0tDeHB3RRAB,Mostly students from the college here. Usually ask me about my studies and are friendly!,a year ago,2021-04-11 19:52:51.605001,5.0,Noel W,11,0,https://www.google.com/maps/contrib/104898171098285337740/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUM0ekttOTVnRRAB,,a year ago,2021-04-11 19:52:58.129178,5.0,mauricio mango herrera,0,0,https://www.google.com/maps/contrib/118194913923407681855/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUM0MkotclBREAE,,a year ago,2021-04-11 19:52:58.131622,5.0,Simran Kaur,0,0,https://www.google.com/maps/contrib/112160868176677676014/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUM0NlA2NmlBRRAB,Good food,a year ago,2021-04-11 19:52:58.134265,5.0,Jason D.,0,0,https://www.google.com/maps/contrib/115192394798072758193/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURZellubGlRRRAB,,a year ago,2021-04-11 19:52:58.137375,5.0,Guy Larocque,0,0,https://www.google.com/maps/contrib/118211374089353611244/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURZemFHQjlnRRAB,Friendly prompt service. The subway rewards program makes return visits a must and creates future benefits to return customers. Great for late night healthy food after regular hours.,a year ago,2021-04-11 19:52:58.140018,5.0,Solomon Pender,0,0,https://www.google.com/maps/contrib/112711372216474306542/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURZbGZuVm13RRAB,"This place is pretty hit and miss when it comes to proryion size, majority of the staff don't get all the meat out of the scoops, they just tap the bread and what falls off you get, and if you ask them to scrape out the scoop, they look at you like you have two heads and just carry on making the sandwich.",a year ago,2021-04-11 19:52:58.142555,2.0,KingNewbie,0,0,https://www.google.com/maps/contrib/106753805150073506199/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSURZbWJDTTF3RRAB,Good subs,a year ago,2021-04-11 19:52:58.145107,4.0,Jared Perrow,0,0,https://www.google.com/maps/contrib/104710304754007355902/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURZM0otTktREAE,Nice and clean.,a year ago,2021-04-11 19:52:58.148394,4.0,Mike Manichanh,0,0,https://www.google.com/maps/contrib/100915380474014144970/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURZOUtXZFpBEAE,Very good place for having food,a year ago,2021-04-11 19:52:58.151031,5.0,Shins Thomas,0,0,https://www.google.com/maps/contrib/103531073341397450542/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURZdE95a0ZREAE,,a year ago,2021-04-11 19:52:58.153781,5.0,Kyle O'Keeffe,3,0,https://www.google.com/maps/contrib/102075776796609369212/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNZMDlLU3p3RRAB,Very bad management.,a year ago,2021-04-11 19:53:04.751053,1.0,inder Singh,0,0,https://www.google.com/maps/contrib/110552260343211444409/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNZbzlQMm1BRRAB,,a year ago,2021-04-11 19:53:04.753504,5.0,Kiran Parikh,1,0,https://www.google.com/maps/contrib/117530297158386469066/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNZdzYzQXpnRRAB,,a year ago,2021-04-11 19:53:04.756015,3.0,Aadil Feno,0,0,https://www.google.com/maps/contrib/112279115929655125886/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNZNm9qNExREAE,,2 years ago,2021-04-11 19:53:04.758758,5.0,Aayushi Patel,0,0,https://www.google.com/maps/contrib/102428293804108316579/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNZcXZtMFhREAE,Excellent staff!,2 years ago,2021-04-11 19:53:04.761709,4.0,Kelly Storring,0,0,https://www.google.com/maps/contrib/102246846207083829867/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNZOHFYeERBEAE,Its a subway...,2 years ago,2021-04-11 19:53:04.764551,3.0,Derek Edgar,0,0,https://www.google.com/maps/contrib/112054651080796384928/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNZOHI3SUdnEAE,,2 years ago,2021-04-11 19:53:04.767669,4.0,Tithi Patel,5,0,https://www.google.com/maps/contrib/112035088590282630139/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNZNHNQLW1RRRAB,Ok service fresh food,2 years ago,2021-04-11 19:53:04.770227,4.0,paul borkowski,0,0,https://www.google.com/maps/contrib/102357171466088558395/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNZZ3ZfbjRBRRAB,Its ok,2 years ago,2021-04-11 19:53:04.772887,4.0,Nuri Ozogul,0,0,https://www.google.com/maps/contrib/111991289965532806302/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURvczlheFRREAE,Worst experience ever...,2 years ago,2021-04-11 19:53:04.775554,1.0,Ekta Bali,4,0,https://www.google.com/maps/contrib/113726589554450732746/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURvc0lfUllBEAE,,2 years ago,2021-04-11 19:53:11.378841,2.0,Christopher Poole,0,0,https://www.google.com/maps/contrib/112731787050619693852/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSURva0stb09REAE,I love subway so much it is really good.,2 years ago,2021-04-11 19:53:11.381482,5.0,Kaia Hopkins,6,0,https://www.google.com/maps/contrib/109831457988207919695/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNveS1IWlpREAE,Great staff but subway is getting way too expensive.,2 years ago,2021-04-11 19:53:11.383983,2.0,Lynn Gate,0,0,https://www.google.com/maps/contrib/115009228830097622813/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNvM3B6V3F3RRAB,,2 years ago,2021-04-11 19:53:11.386774,2.0,Matthew Durand,0,0,https://www.google.com/maps/contrib/109343944258806637730/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNvN3JyU2pBRRAB,"I'm a regular here and most of the time the sandwich artist isn't even paying attention to what you're saying and especially to what they're doing. I've worked in food before so I understand it can get overwhelming, but I mean they always do at least  something wrong everytime I go there and it's really annoying.",2 years ago,2021-04-11 19:53:11.389626,3.0,Alley Puddicombe,0,0,https://www.google.com/maps/contrib/101679047753130443732/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNvcnZTT0F3EAE,Just not a fan.,2 years ago,2021-04-11 19:53:11.392099,2.0,Dubz C,0,0,https://www.google.com/maps/contrib/109522123855881141408/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNvbXB6cGpRRRAB,It was fresh and fast would be 5 stars but the service was a little lacking,2 years ago,2021-04-11 19:53:11.394563,4.0,Mike Wilson,0,0,https://www.google.com/maps/contrib/102709630681346410134/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNvMHNTMnd3RRAB,,2 years ago,2021-04-11 19:53:11.397009,4.0,Chris Greenhead,1,0,https://www.google.com/maps/contrib/107101666202096535290/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNvN04tLUJ3EAE,,2 years ago,2021-04-11 19:53:11.400048,4.0,Akshay Bansal,7,0,https://www.google.com/maps/contrib/103908072231822099739/reviews?hl=en-CA,Subway
ChZDSUhNMG9nS0VJQ0FnSUNvcU1Lc1R3EAE,,2 years ago,2021-04-11 19:53:11.403046,4.0,Anand Mohan,6,0,https://www.google.com/maps/contrib/114642565998665951846/reviews?hl=en-CA,Subway
ChdDSUhNMG9nS0VJQ0FnSUNLbWFYeXRnRRAB,,a day ago,2021-04-11 19:53:28.048815,4.0,Jasmine Maher,0,0,https://www.google.com/maps/contrib/115480827234727000486/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLOFpIVWt3RRAB,,2 days ago,2021-04-11 19:53:28.051305,5.0,Sylvester Spencer,3,0,https://www.google.com/maps/contrib/106752991290701574224/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLd2NhZEF3EAE,,4 days ago,2021-04-11 19:53:28.053945,5.0,Alannah Stone,0,0,https://www.google.com/maps/contrib/107871355229630837486/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLbnEteDZBRRAB,Ok,5 days ago,2021-04-11 19:53:28.057458,5.0,Keith Gruchy,0,0,https://www.google.com/maps/contrib/106716878835451536637/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLcnNqdENBEAE,Saw an employee named rayan lick salt off his fingers while making fries an was yelled at by deb once. Although I'm pretty sure jack looooois works here,5 days ago,2021-04-11 19:53:28.059979,2.0,Hale Mahaan,1,0,https://www.google.com/maps/contrib/102009255968443978746/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLMXEtY0RREAE,They got my order completely right and super fresh too. I called the store to let them know they did a fantastic job and it was like midnight. And busy. So good job!!! Very friendly service!,a week ago,2021-04-11 19:53:28.062659,5.0,Chloe LeGard,0,0,https://www.google.com/maps/contrib/113479967542906469957/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLNXBUYnZBRRAB,,a week ago,2021-04-11 19:53:28.065682,5.0,Armando Fazio,0,0,https://www.google.com/maps/contrib/112753805762960207849/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLaHQtT0RnEAE,They don’t have coordination.Even mangers dont know how to behave with their costumers. Serving expired food totally unfresh.Horrible staff.Change your staff.,a week ago,2021-04-11 19:53:28.068825,1.0,Parth WADHWA,5,0,https://www.google.com/maps/contrib/102335079641640908984/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLLXFIcVVnEAE,I’m loving it,a week ago,2021-04-11 19:53:28.072261,5.0,Brad Flood,0,0,https://www.google.com/maps/contrib/108176117338793465841/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLMnJfenpRRRAB,,a week ago,2021-04-11 19:53:28.075530,4.0,Anthony Bosco,1,0,https://www.google.com/maps/contrib/115324891621473280385/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLNnFfekV3EAE,"Fast, food same as any McDonald's, loads of parking.",a week ago,2021-04-11 19:53:28.078522,4.0,캐서린Catherine Fequet,0,0,https://www.google.com/maps/contrib/101115963457609890677/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLaXI2TjlRRRAB,Omg. Worst Drive Thru ever!!! Been waiting for a Cheese burger Happy Meal for 35 mins now! I can see the kids working inside eating and making themselves drinks. Hopefully my food will be hot,a week ago,2021-04-11 19:53:28.081229,1.0,Paula Stewart,6,0,https://www.google.com/maps/contrib/111073761344786996625/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLdE1tcURBEAE,,a week ago,2021-04-11 19:53:28.084130,5.0,Rahul Chittanuri,0,0,https://www.google.com/maps/contrib/110306168612353426337/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLNU5yQlp3EAE,,a week ago,2021-04-11 19:53:28.087673,5.0,Mihir Ramani,0,0,https://www.google.com/maps/contrib/106855915527338822479/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLcExySDN3RRAB,Drive thru was quick. No waiting,2 weeks ago,2021-04-11 19:53:28.090608,4.0,Jonathan Stock,0,0,https://www.google.com/maps/contrib/104461868565113947491/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLcFB6N3FnRRAB,loved it,2 weeks ago,2021-04-11 19:53:28.093132,5.0,Tamanna Sharma,10,0,https://www.google.com/maps/contrib/115629958135879495054/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSURzMUpmb3ZnRRAB,,2 weeks ago,2021-04-11 19:53:28.095624,5.0,Mikial Hendry,0,0,https://www.google.com/maps/contrib/103938617917725280179/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNLNkotRjFBRRAB,Service is so slow most of the times.,2 weeks ago,2021-04-11 19:53:28.098106,3.0,Prasanth Menon,0,0,https://www.google.com/maps/contrib/112397875025453891535/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUNLZ01QOFB3EAE,It's a popular fast food restaurant.,2 weeks ago,2021-04-11 19:53:28.100631,5.0,金玫Barrie 华人地产经纪 Mei Jin,0,0,https://www.google.com/maps/contrib/113142123247659284099/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNnbmNmNnR3RRAB,"I tried going to this location because it's close to where I live. Quality of food is normal for a McDonald's.  They need to work on service times, I find them pretty slow.  Ordered a mcflurry, cup was only 1/2 full.  Ordered on line so …",2 weeks ago,2021-04-11 19:53:28.103454,1.0,Battlecat,0,0,https://www.google.com/maps/contrib/105576806683793043132/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5bi1YalNnEAE,McD has lost its charm with burgers. The coffee is OK though..,2 weeks ago,2021-04-11 19:53:34.401663,3.0,Abbas Bengali,0,0,https://www.google.com/maps/contrib/100561207681892319462/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5ajVyTFdBEAE,,3 weeks ago,2021-04-11 19:53:34.404384,4.0,austin edwards,12,0,https://www.google.com/maps/contrib/114081829866513988771/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUNJcXVmYzV3RRAB,,3 weeks ago,2021-04-11 19:53:34.407213,2.0,Tanner M,0,0,https://www.google.com/maps/contrib/115200247059862572427/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5dmQtLWJBEAE,Never really had a bad order that I can remember and generally very friendly. Only complaint is sometimes your sitting at the speaker an extra few minutes while they double take at one speaker/ sometimes -not to often- customer service can be a little curt./ Ice coffee can be a little inconsistent,3 weeks ago,2021-04-11 19:53:34.411160,4.0,softlyfallen1,0,0,https://www.google.com/maps/contrib/112809581178771198750/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5MWVLX2JnEAE,,3 weeks ago,2021-04-11 19:53:34.414013,5.0,Azeem Chaudhary,0,0,https://www.google.com/maps/contrib/114668106970644176531/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5MWFMYUJnEAE,Was craving an ice cream tonight.. Best soft ice cream I've  had in a long time. Thanks guy's.,3 weeks ago,2021-04-11 19:53:34.416700,5.0,Elaine Misson,26,0,https://www.google.com/maps/contrib/112084049763644109861/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUR5cGJyM25BRRAB,"They messed up my order and forgot to give me a sandwich, luckily I caught their mistake while going through the bag before driving off.",4 weeks ago,2021-04-11 19:53:34.420708,2.0,Shaq Simko,0,0,https://www.google.com/maps/contrib/117863764453340602675/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUR5eFlET3hnRRAB,No wonder why the ice cream machine is always broken here.,4 weeks ago,2021-04-11 19:53:34.423963,1.0,Ghost,0,0,https://www.google.com/maps/contrib/108016304861279205761/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUR5bWUyVDJBRRAB,,4 weeks ago,2021-04-11 19:53:34.426986,4.0,Tammy Kirbyson,0,0,https://www.google.com/maps/contrib/112945150392897999479/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5eWFfdUV3EAE,Great service.,4 weeks ago,2021-04-11 19:53:34.430074,4.0,Kirk Wall,0,0,https://www.google.com/maps/contrib/114916869448174784366/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUR5NGF2MjFnRRAB,Messed my order .l left a message got no answer .. McDonalds can screw up your food and people keep going back ::((,a month ago,2021-04-11 19:53:40.722051,1.0,STEPHEN ZABA,0,0,https://www.google.com/maps/contrib/100086274560711854806/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5dnVtRVRREAE,,a month ago,2021-04-11 19:53:40.724478,4.0,Sandra B,0,0,https://www.google.com/maps/contrib/107096390145157013798/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5OXF5X01BEAE,,a month ago,2021-04-11 19:53:40.727068,5.0,Dhruvil Patel,6,0,https://www.google.com/maps/contrib/107377583051644336497/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5bHFxWE13EAE,Fast service but aome enployees are rude,a month ago,2021-04-11 19:53:40.729691,4.0,Judelina Mongeon,0,0,https://www.google.com/maps/contrib/114899513587465600196/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5bXVYdkl3EAE,Nice place. :),a month ago,2021-04-11 19:53:40.732553,5.0,Tristan MacLeod,17,0,https://www.google.com/maps/contrib/100989611624562382388/reviews?hl=en-CA,McDonalds
ChRDSUhNMG9nS0VJQ0FnSUR5NnR4ORAB,Good service.,a month ago,2021-04-11 19:53:40.734995,3.0,Sara Bergen,17,0,https://www.google.com/maps/contrib/108372144229448556085/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5aXUyQ1d3EAE,,a month ago,2021-04-11 19:53:40.737638,1.0,Singer Dex,0,0,https://www.google.com/maps/contrib/117288302309006949261/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5a3FfUmRREAE,"Great service, however it can be a bit slow at times.",a month ago,2021-04-11 19:53:40.740763,5.0,Matt McTest,1,0,https://www.google.com/maps/contrib/108948429201265682419/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5a3JLQlNREAE,,a month ago,2021-04-11 19:53:40.743662,4.0,Joshua Alvares,3,0,https://www.google.com/maps/contrib/105860792978549501596/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5Z3J2MUxREAE,,a month ago,2021-04-11 19:53:40.746207,4.0,Maksym Marusenko,0,0,https://www.google.com/maps/contrib/113791048294230873027/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5ck5lUkJ3EAE,,a month ago,2021-04-11 19:53:47.066054,3.0,Albin,2,0,https://www.google.com/maps/contrib/115075298383352874173/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5eEw3c0JBEAE,"Its a McDonalds. Had a Big Mac, Fries , Drink.... One hour later I had  McPoop!",a month ago,2021-04-11 19:53:47.068485,3.0,Billythe Kid,16,0,https://www.google.com/maps/contrib/107610417260711777384/reviews?hl=en-CA,McDonalds
ChRDSUhNMG9nS0VJQ0FnSUR5aUx4eRAB,Horrible experience with this location. A coffee was missing from the order. Napkins were missing too. Spoon for pouting has been also forgotten. This location is such a joke.  You are loosing your customers to Burger King now. Nice looking building though.,a month ago,2021-04-11 19:53:47.071147,1.0,Tatiana Artemenko,2,0,https://www.google.com/maps/contrib/104619086853847766761/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5OE4tdklBEAE,,a month ago,2021-04-11 19:53:47.073703,5.0,Tristan DeLong,1,0,https://www.google.com/maps/contrib/111817423577956873252/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUR5a1AzRGJnEAE,The drive thru had gotten so slow.. I experience this at almost all locations. I believe it is due to them wanting to sell roast beef sandwich and etc now... I wish they would just focus on making donuts like the old days. Like actually deep fry them in restaurant... not microwave them like they do now. Bleh.,a month ago,2021-04-11 19:53:47.076668,1.0,Mike Dryden,0,0,https://www.google.com/maps/contrib/101105966204052160763/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5M19HOWVREAE,Guys the icecream machine works!,a month ago,2021-04-11 19:53:47.079142,5.0,Melon Mel,0,0,https://www.google.com/maps/contrib/102600690852013801760/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5ejZfUUNREAE,Awesome experience and great dealings.,a month ago,2021-04-11 19:53:47.081666,5.0,NEVIN SUNNY,3,0,https://www.google.com/maps/contrib/116891145447240159137/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5ei1LU3VBRRAB,,a month ago,2021-04-11 19:53:47.084191,4.0,Jane Steeves,0,0,https://www.google.com/maps/contrib/107336536927074839963/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5cDVxc2dnRRAB,Fast service,a month ago,2021-04-11 19:53:47.086697,5.0,Teresa Christiaans,0,0,https://www.google.com/maps/contrib/107121684581877696585/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5MDh5M1JREAE,,2 months ago,2021-04-11 19:53:47.089430,4.0,ryan devious,11,0,https://www.google.com/maps/contrib/108144191863560769830/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5bmU3NzhBRRAB,2 coffees and fruit and fibre muffin.,2 months ago,2021-04-11 19:53:53.462758,5.0,Dan Fraser,0,0,https://www.google.com/maps/contrib/106461039499856750688/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5bmE2Q1d3EAE,"Order a couple of meals for my kids, the fries were horrible! I tried one and spit it out and both orders of fries went in the garbage. Not my first bad experience with this location but will be my last!",2 months ago,2021-04-11 19:53:53.465223,1.0,Darryl Corbiere,3,0,https://www.google.com/maps/contrib/103090959063336367816/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5MWRXSFhnEAE,It's a great place to work,2 months ago,2021-04-11 19:53:53.467780,5.0,Sonya Ruth,4,0,https://www.google.com/maps/contrib/112440812863822211196/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5LWRYdHJnRRAB,Love the coffee,2 months ago,2021-04-11 19:53:53.470516,4.0,Heather L. Hanson,0,0,https://www.google.com/maps/contrib/111356864572334890788/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSUN5a2RUUUpREAE,,2 months ago,2021-04-11 19:53:53.473457,2.0,Rayb72@gmail Rayb72@gmail,0,0,https://www.google.com/maps/contrib/108608804832795439016/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5M3EydjBnRRAB,Excellent service!!  Always being greeted with a smile at the drive thru windows 😃,2 months ago,2021-04-11 19:53:53.476350,5.0,Nancy W,6,0,https://www.google.com/maps/contrib/100913575116896403026/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSUN5NE42UWxnRRAB,,2 months ago,2021-04-11 19:53:53.478838,5.0,Bob Phipps,0,0,https://www.google.com/maps/contrib/110547788495783911715/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSURTbjlpREJBEAE,How do you forget my Big Mac in my meal? I mean really guys?,2 months ago,2021-04-11 19:53:53.481550,1.0,Justin Beaudoin,0,0,https://www.google.com/maps/contrib/107490144055639474669/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSURTbjlpd01nEAE,They forgot the bigmac to my value meal,2 months ago,2021-04-11 19:53:53.484103,1.0,Ariel Littlewood,4,0,https://www.google.com/maps/contrib/115251686399507043642/reviews?hl=en-CA,McDonalds
ChZDSUhNMG9nS0VJQ0FnSURTMC0zRVpnEAE,,3 months ago,2021-04-11 19:53:53.486730,5.0,chintan lashkari,0,0,https://www.google.com/maps/contrib/109408217429925862018/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSURTMmZ5MWpRRRAB,,3 months ago,2021-04-11 19:53:59.912956,5.0,James Dumais,0,0,https://www.google.com/maps/contrib/110174971441353675950/reviews?hl=en-CA,McDonalds
ChdDSUhNMG9nS0VJQ0FnSURTc2NxcjBBRRAB,,3 months ago,2021-04-11 19:53:59.915384,5.0,Prabhjot Singh Badwal,5,0,https://www.google.com/maps/contrib/105239296674773370910/reviews?hl=en-CA,McDonalds
